Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","1971","1971","tonnes","5455700","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","1972","1972","tonnes","5146800","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","1973","1973","tonnes","5806500","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","1974","1974","tonnes","6408400","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","1975","1975","tonnes","5206500","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","1976","1976","tonnes","5744775","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","1977","1977","tonnes","5308265","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","1978","1978","tonnes","6029398","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","1979","1979","tonnes","4187394","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","1980","1980","tonnes","4175486","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","1981","1981","tonnes","4203256","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","1982","1982","tonnes","4475712","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","1983","1983","tonnes","5165083","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","1984","1984","tonnes","6010201","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","1985","1985","tonnes","6460793","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","1986","1986","tonnes","7501702","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","1987","1987","tonnes","7941554","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","1988","1988","tonnes","7582141","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","1989","1989","tonnes","8461619","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","1990","1990","tonnes","9025756","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","1991","1991","tonnes","9269974","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","1992","1992","tonnes","7368097","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","1993","1993","tonnes","8242694","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","1994","1994","tonnes","7658457","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","1995","1995","tonnes","8668035","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","1996","1996","tonnes","8575954","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","1997","1997","tonnes","8192681","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","1998","1998","tonnes","9536576","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","1999","1999","tonnes","9051339","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","2000","2000","tonnes","8502865","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","2001","2001","tonnes","9283044","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","2002","2002","tonnes","9304000","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","2003","2003","tonnes","7858160","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","2004","2004","tonnes","9892482","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","2005","2005","tonnes","8771434","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","2006","2006","tonnes","7059671","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","2007","2007","tonnes","8317265","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","2008","2008","tonnes","9274920","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","2009","2009","tonnes","9789586","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","2010","2010","tonnes","9408110","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","2011","2011","tonnes","9339200","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","2012","2012","tonnes","8607600","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","2013","2013","tonnes","9485183","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","2014","2014","tonnes","11628670","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","2015","2015","tonnes","10957787","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","2016","2016","tonnes","10827902","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","2017","2017","tonnes","11665702","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","2018","2018","tonnes","9637620","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","2019","2019","tonnes","10807490","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","2020","2020","tonnes","12515060","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","2021","2021","tonnes","11893550","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1961","1961","ha","659517","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1962","1962","ha","728236","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1963","1963","ha","739797","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1964","1964","ha","685144","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1965","1965","ha","628000","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1966","1966","ha","531569","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1967","1967","ha","586128","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1968","1968","ha","614000","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1969","1969","ha","567700","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1970","1970","ha","601700","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1971","1971","ha","514800","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1972","1972","ha","511300","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1973","1973","ha","442100","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1974","1974","ha","464400","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1975","1975","ha","468523","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1976","1976","ha","537229","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1977","1977","ha","262704","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1978","1978","ha","359522","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1979","1979","ha","285600","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1980","1980","ha","354575","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1981","1981","ha","343511","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1982","1982","ha","356153","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1983","1983","ha","333824","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1984","1984","ha","293288","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1985","1985","ha","284715","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1986","1986","ha","317376","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1987","1987","ha","324310","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1988","1988","ha","294754","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1989","1989","ha","323000","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1990","1990","ha","208635","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1991","1991","ha","294874","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1992","1992","ha","280293","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1993","1993","ha","250189","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1994","1994","ha","235187","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1995","1995","ha","259402","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1996","1996","ha","236789","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1997","1997","ha","276593","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1998","1998","ha","148687","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","1999","1999","ha","220281","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2000","2000","ha","226250","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2001","2001","ha","183488","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2002","2002","ha","230686","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2003","2003","ha","174307","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2004","2004","ha","187432","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2005","2005","ha","122708","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2006","2006","ha","104660","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2007","2007","ha","54889","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2008","2008","ha","88279","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2009","2009","ha","72991","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2010","2010","ha","57727","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2011","2011","ha","42496","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2012","2012","ha","54793","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2013","2013","ha","52176","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2014","2014","ha","47826","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2015","2015","ha","39736","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2016","2016","ha","38199","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2017","2017","ha","29019","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2018","2018","ha","27030","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2019","2019","ha","28530","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2020","2020","ha","30140","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2021","2021","ha","28660","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1961","1961","hg/ha","6515","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1962","1962","hg/ha","8857","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1963","1963","hg/ha","8002","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1964","1964","hg/ha","6887","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1965","1965","hg/ha","9750","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1966","1966","hg/ha","6087","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1967","1967","hg/ha","11112","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1968","1968","hg/ha","12425","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1969","1969","hg/ha","8281","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1970","1970","hg/ha","9375","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1971","1971","hg/ha","15705","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1972","1972","hg/ha","12145","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1973","1973","hg/ha","12061","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1974","1974","hg/ha","11763","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1975","1975","hg/ha","13037","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1976","1976","hg/ha","12921","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1977","1977","hg/ha","8735","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1978","1978","hg/ha","7084","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1979","1979","hg/ha","8829","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1980","1980","hg/ha","12205","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1981","1981","hg/ha","9276","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1982","1982","hg/ha","12004","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1983","1983","hg/ha","9868","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1984","1984","hg/ha","15952","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1985","1985","hg/ha","13953","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1986","1986","hg/ha","15814","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1987","1987","hg/ha","16473","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1988","1988","hg/ha","13768","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1989","1989","hg/ha","19133","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1990","1990","hg/ha","14269","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1991","1991","hg/ha","20982","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1992","1992","hg/ha","12914","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1993","1993","hg/ha","16861","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1994","1994","hg/ha","19667","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1995","1995","hg/ha","13872","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1996","1996","hg/ha","17139","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1997","1997","hg/ha","11905","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1998","1998","hg/ha","10151","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","1999","1999","hg/ha","15986","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","2000","2000","hg/ha","15678","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","2001","2001","hg/ha","8371","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","2002","2002","hg/ha","17904","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","2003","2003","hg/ha","8581","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","2004","2004","hg/ha","15625","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","2005","2005","hg/ha","6644","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","2006","2006","hg/ha","23847","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","2007","2007","hg/ha","18630","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","2008","2008","hg/ha","23028","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","2009","2009","hg/ha","17008","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","2010","2010","hg/ha","14305","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","2011","2011","hg/ha","12002","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","2012","2012","hg/ha","10766","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","2013","2013","hg/ha","17635","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","2014","2014","hg/ha","20657","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","2015","2015","hg/ha","20232","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","2016","2016","hg/ha","23565","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","2017","2017","hg/ha","20542","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","2018","2018","hg/ha","25938","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","2019","2019","hg/ha","27014","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","2020","2020","hg/ha","27704","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","2021","2021","hg/ha","24229","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1961","1961","tonnes","429643","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1962","1962","tonnes","645000","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1963","1963","tonnes","591964","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1964","1964","tonnes","471856","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1965","1965","tonnes","612300","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1966","1966","tonnes","323549","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1967","1967","tonnes","651300","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1968","1968","tonnes","762911","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1969","1969","tonnes","470099","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1970","1970","tonnes","564098","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1971","1971","tonnes","808510","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1972","1972","tonnes","620975","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1973","1973","tonnes","533200","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1974","1974","tonnes","546295","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1975","1975","tonnes","610815","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1976","1976","tonnes","694137","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1977","1977","tonnes","229477","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1978","1978","tonnes","254700","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1979","1979","tonnes","252160","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1980","1980","tonnes","432775","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1981","1981","tonnes","318631","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1982","1982","tonnes","427530","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1983","1983","tonnes","329411","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1984","1984","tonnes","467860","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1985","1985","tonnes","397267","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1986","1986","tonnes","501894","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1987","1987","tonnes","534224","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1988","1988","tonnes","405818","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1989","1989","tonnes","618000","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1990","1990","tonnes","297691","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1991","1991","tonnes","618697","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1992","1992","tonnes","361963","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1993","1993","tonnes","421838","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1994","1994","tonnes","462536","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1995","1995","tonnes","359849","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1996","1996","tonnes","405826","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1997","1997","tonnes","329271","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1998","1998","tonnes","150938","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","1999","1999","tonnes","352148","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2000","2000","tonnes","354710","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2001","2001","tonnes","153604","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2002","2002","tonnes","413031","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2003","2003","tonnes","149569","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2004","2004","tonnes","292866","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2005","2005","tonnes","81530","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2006","2006","tonnes","249580","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2007","2007","tonnes","102258","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2008","2008","tonnes","203289","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2009","2009","tonnes","124146","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2010","2010","tonnes","82577","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2011","2011","tonnes","51003","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2012","2012","tonnes","58990","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2013","2013","tonnes","92014","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2014","2014","tonnes","98794","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2015","2015","tonnes","80393","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2016","2016","tonnes","90017","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2017","2017","tonnes","59610","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2018","2018","tonnes","70110","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2019","2019","tonnes","77070","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2020","2020","tonnes","83500","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2021","2021","tonnes","69440","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1961","1961","ha","2969400","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1962","1962","ha","3042600","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1963","1963","ha","2874400","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1964","1964","ha","2958800","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1965","1965","ha","2983400","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1966","1966","ha","3034400","A","Official figure"
